epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
None,0.7395999999999999,0.7952688172043011,0.30824372759856633,0.86,0.86
None,0.8281000000000001,0.8671204188481676,0.31762652705061084,0.91,0.91
None,0.81,0.8526315789473685,0.31578947368421056,0.9,0.9
None,0.702244,0.7641392818280739,0.30395357272397533,0.838,0.838
None,0.6691239999999999,0.7361100110011001,0.29996332966629996,0.818,0.818
