epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
None,0.5476,0.6294252873563217,0.42528735632183906,0.74,0.74
None,0.47609999999999997,0.5634319526627218,0.40828402366863903,0.69,0.69
None,0.4489,0.5376047904191618,0.4011976047904192,0.67,0.67
None,0.506944,0.5922242990654205,0.4158878504672897,0.712,0.712
None,0.515524,0.6001443538998836,0.4179278230500582,0.718,0.718
